2018-04-27,0.572,0.572,0.572,0.556,423.54K,'+1.42%
2018-04-26,0.564,0.572,0.572,0.556,330.31K,-1.40%
2018-04-25,0.572,0.58,0.58,0.564,483.51K,-1.38%
2018-04-24,0.58,0.564,0.58,0.564,412.74K,'+1.40%
2018-04-20,0.572,0.572,0.58,0.564,993.37K,0.00%
2018-04-19,0.572,0.564,0.572,0.564,257.96K,'+1.42%
2018-04-18,0.564,0.564,0.572,0.548,733.62K,'+1.44%
2018-04-17,0.556,0.58,0.58,0.556,1.21M,-4.14%
2018-04-16,0.58,0.564,0.58,0.564,818.39K,'+2.84%
2018-04-13,0.564,0.564,0.564,0.556,153.29K,'+1.44%
2018-04-12,0.556,0.564,0.564,0.548,618.56K,-1.42%
2018-04-11,0.564,0.572,0.58,0.533,1.36M,-1.40%
2018-04-10,0.572,0.595,0.595,0.564,2.52M,-3.87%
2018-04-09,0.595,0.595,0.595,0.58,688.86K,0.00%
2018-04-06,0.595,0.595,0.595,0.587,184.86K,'+1.36%
2018-04-05,0.587,0.595,0.595,0.58,1.68M,-1.34%
2018-04-04,0.595,0.595,0.595,0.587,457.84K,0.00%
2018-04-03,0.595,0.595,0.603,0.587,787.66K,0.00%
2018-04-02,0.595,0.595,0.603,0.587,437.70K,0.00%
2018-03-30,0.595,0.595,0.603,0.587,972.97K,-1.33%
2018-03-29,0.603,0.595,0.603,0.587,1.16M,'+1.34%
2018-03-28,0.595,0.595,0.611,0.587,2.41M,0.00%
2018-03-27,0.595,0.603,0.611,0.595,1.78M,0.00%
2018-03-26,0.595,0.587,0.603,0.587,1.61M,'+1.36%
2018-03-23,0.587,0.595,0.595,0.587,903.88K,-1.34%
2018-03-22,0.595,0.603,0.611,0.595,4.12M,-1.33%
2018-03-21,0.603,0.595,0.611,0.595,2.81M,'+1.34%
2018-03-20,0.595,0.603,0.603,0.587,1.02M,-1.33%
2018-03-19,0.603,0.595,0.603,0.587,414.54K,'+1.34%
2018-03-16,0.595,0.595,0.603,0.587,684.73K,0.00%
2018-03-15,0.595,0.603,0.603,0.587,1.25M,-1.33%
2018-03-14,0.603,0.595,0.611,0.595,1.39M,'+1.34%
2018-03-13,0.595,0.603,0.603,0.587,807.09K,-1.33%
2018-03-12,0.603,0.603,0.611,0.595,1.13M,'+1.34%
2018-03-09,0.595,0.595,0.603,0.587,1.67M,0.00%
2018-03-08,0.595,0.603,0.603,0.595,798.18K,0.00%
2018-03-07,0.595,0.603,0.627,0.595,3.32M,-1.33%
2018-03-06,0.603,0.603,0.611,0.595,2.86M,0.00%
2018-03-05,0.603,0.603,0.611,0.595,1.85M,'+1.34%
2018-03-02,0.595,0.611,0.619,0.595,2.91M,-2.62%
2018-03-01,0.611,0.595,0.642,0.595,12.64M,'+2.69%
2018-02-28,0.595,0.595,0.603,0.587,2.73M,0.00%
2018-02-27,0.595,0.595,0.627,0.587,12.31M,0.00%
2018-02-26,0.595,0.595,0.603,0.587,1.27M,'+1.36%
2018-02-23,0.587,0.587,0.603,0.58,2.47M,0.00%
2018-02-22,0.587,0.587,0.587,0.58,782.56K,'+1.21%
2018-02-21,0.58,0.58,0.587,0.572,2.16M,'+1.40%
2018-02-20,0.572,0.587,0.595,0.572,4.53M,-2.56%
2018-02-19,0.587,0.595,0.603,0.58,4.60M,0.00%
2018-02-16,0.587,0.595,0.603,0.587,3.73M,0.00%
2018-02-15,0.587,0.587,0.595,0.58,2.56M,'+1.21%
2018-02-14,0.58,0.603,0.603,0.572,5.44M,-2.52%
2018-02-13,0.595,0.611,0.619,0.595,3.81M,-1.33%
2018-02-12,0.603,0.595,0.611,0.587,7.29M,'+2.73%
2018-02-09,0.587,0.595,0.611,0.587,12.07M,-1.34%
2018-02-08,0.595,0.595,0.611,0.587,6.69M,-1.33%
2018-02-07,0.603,0.611,0.619,0.595,6.22M,0.00%
2018-02-06,0.603,0.603,0.611,0.595,6.86M,-2.58%
2018-02-05,0.619,0.642,0.65,0.619,10.21M,-3.58%
2018-02-02,0.642,0.736,0.752,0.634,37.57M,-10.96%
2018-02-01,0.721,0.603,0.721,0.595,42.28M,'+19.57%
2018-01-31,0.603,0.595,0.611,0.587,3.69M,'+1.34%
2018-01-30,0.595,0.595,0.595,0.587,297.28K,'+1.36%
2018-01-29,0.587,0.595,0.603,0.587,937.92K,-1.34%
2018-01-26,0.595,0.595,0.603,0.587,1.17M,0.00%
2018-01-25,0.595,0.595,0.619,0.587,5.93M,'+1.36%
2018-01-24,0.587,0.595,0.595,0.587,499.16K,0.00%
2018-01-23,0.587,0.595,0.595,0.58,1.06M,-1.34%
2018-01-22,0.595,0.587,0.595,0.58,1.32M,0.00%
2018-01-19,0.595,0.595,0.603,0.58,1.37M,0.00%
2018-01-18,0.595,0.587,0.603,0.587,1.81M,'+1.36%
2018-01-17,0.587,0.587,0.595,0.58,782.77K,0.00%
2018-01-16,0.587,0.58,0.595,0.572,887.57K,'+1.21%
2018-01-15,0.58,0.595,0.603,0.58,1.53M,-3.81%
2018-01-12,0.603,0.603,0.611,0.595,3.66M,'+1.34%
2018-01-11,0.595,0.603,0.611,0.595,2.67M,-1.33%
2018-01-10,0.603,0.595,0.642,0.587,11.16M,'+1.34%
2018-01-09,0.595,0.595,0.603,0.587,2.45M,'+1.36%
2018-01-08,0.587,0.595,0.603,0.587,1.16M,-1.34%
2018-01-05,0.595,0.595,0.603,0.587,1.81M,'+1.36%
2018-01-04,0.587,0.58,0.611,0.58,2.36M,0.00%
2018-01-03,0.587,0.587,0.595,0.572,1.93M,0.00%
2018-01-02,0.587,0.587,0.595,0.58,2.37M,0.00%
2017-12-29,0.587,0.587,0.603,0.58,2.57M,'+1.21%
2017-12-28,0.58,0.58,0.595,0.58,4.67M,'+1.40%
2017-12-27,0.572,0.58,0.58,0.572,673.26K,0.00%
2017-12-26,0.572,0.58,0.58,0.572,664.90K,-1.38%
2017-12-25,0.58,0.58,0.587,0.572,1.21M,'+1.40%
2017-12-22,0.572,0.58,0.595,0.572,4.48M,0.00%
2017-12-21,0.572,0.572,0.58,0.572,928.43K,0.00%
2017-12-20,0.572,0.572,0.58,0.564,1.63M,0.00%
2017-12-19,0.572,0.58,0.58,0.564,2.30M,-1.38%
2017-12-18,0.58,0.564,0.587,0.556,5.32M,'+4.32%
2017-12-15,0.556,0.564,0.564,0.548,1.04M,0.00%
2017-12-14,0.556,0.564,0.572,0.556,2.37M,0.00%
2017-12-13,0.556,0.595,0.595,0.556,6.29M,-7.79%
2017-12-12,0.603,0.564,0.619,0.556,3.60M,'+6.91%
2017-12-11,0.564,0.548,0.58,0.548,5.34M,'+2.92%
2017-12-08,0.548,0.548,0.556,0.54,1.32M,'+1.48%
2017-12-07,0.54,0.556,0.556,0.533,750.15K,-1.46%
2017-12-06,0.548,0.548,0.556,0.54,901.19K,0.00%
2017-12-05,0.548,0.556,0.556,0.54,706.94K,0.00%
2017-12-04,0.548,0.533,0.556,0.533,968.62K,'+2.81%
2017-12-01,0.533,0.533,0.54,0.525,399.49K,-1.30%
2017-11-30,0.54,0.525,0.54,0.525,1.03M,'+2.86%
2017-11-29,0.525,0.525,0.533,0.509,1.70M,0.00%
2017-11-28,0.525,0.564,0.564,0.517,1.99M,-5.58%
2017-11-27,0.556,0.556,0.572,0.548,1.00M,0.00%
2017-11-24,0.556,0.556,0.564,0.548,890.73K,-1.42%
2017-11-23,0.564,0.564,0.564,0.548,530.51K,0.00%
2017-11-22,0.564,0.556,0.572,0.548,1.21M,'+2.92%
2017-11-21,0.548,0.548,0.556,0.54,1.35M,0.00%
2017-11-20,0.548,0.556,0.564,0.54,1.34M,-2.84%
2017-11-17,0.564,0.58,0.58,0.556,1.32M,-1.40%
2017-11-16,0.572,0.587,0.595,0.564,2.67M,-2.56%
2017-11-15,0.587,0.603,0.611,0.58,2.78M,-3.93%
2017-11-14,0.611,0.619,0.627,0.603,1.37M,-1.29%
2017-11-13,0.619,0.619,0.627,0.611,1.79M,'+1.31%
2017-11-10,0.611,0.634,0.65,0.611,1.34M,-3.63%
2017-11-09,0.634,0.627,0.634,0.619,3.37M,'+1.12%
2017-11-08,0.627,0.627,0.642,0.619,1.68M,0.00%
2017-11-07,0.627,0.634,0.642,0.627,603.30K,-1.10%
2017-11-06,0.634,0.627,0.658,0.611,4.12M,'+2.42%
2017-11-03,0.619,0.634,0.642,0.611,3.32M,-2.37%
2017-11-02,0.634,0.65,0.658,0.634,2.45M,-2.46%
2017-11-01,0.65,0.65,0.666,0.634,3.85M,'+1.25%
2017-10-31,0.642,0.658,0.658,0.634,2.02M,-1.23%
2017-10-30,0.65,0.658,0.658,0.65,960.23K,0.00%
2017-10-27,0.65,0.666,0.666,0.642,2.94M,-2.40%
2017-10-26,0.666,0.658,0.681,0.65,6.16M,'+1.22%
2017-10-25,0.658,0.65,0.666,0.642,2.65M,'+1.23%
2017-10-24,0.65,0.65,0.666,0.642,2.03M,'+1.25%
2017-10-23,0.642,0.658,0.666,0.642,3.31M,-3.60%
2017-10-20,0.666,0.681,0.689,0.658,3.07M,-1.19%
2017-10-19,0.674,0.658,0.697,0.65,10.45M,'+2.43%
2017-10-18,0.658,0.666,0.674,0.642,3.54M,0.00%
2017-10-17,0.658,0.634,0.666,0.627,6.30M,'+3.79%
2017-10-16,0.634,0.642,0.642,0.619,2.80M,0.00%
2017-10-13,0.634,0.611,0.65,0.603,11.06M,'+3.76%
2017-10-12,0.611,0.603,0.619,0.595,1.87M,'+2.69%
2017-10-11,0.595,0.587,0.619,0.58,7.43M,'+1.36%
2017-10-10,0.587,0.58,0.595,0.58,2.13M,'+2.62%
2017-10-09,0.572,0.572,0.58,0.556,2.42M,-5.14%
2017-10-06,0.603,0.611,0.611,0.595,1.45M,-1.31%
2017-10-05,0.611,0.619,0.627,0.603,2.29M,-1.29%
2017-10-04,0.619,0.603,0.634,0.603,3.67M,'+4.03%
2017-10-03,0.595,0.611,0.611,0.595,1.09M,-2.62%
2017-10-02,0.611,0.603,0.611,0.595,1.76M,'+2.69%
2017-09-29,0.595,0.603,0.611,0.595,2.53M,0.00%
2017-09-28,0.595,0.595,0.611,0.587,2.00M,0.00%
2017-09-27,0.595,0.611,0.619,0.587,1.15M,-1.33%
2017-09-26,0.603,0.587,0.611,0.587,2.48M,'+2.73%
2017-09-25,0.587,0.611,0.611,0.572,1.98M,-5.17%
2017-09-22,0.619,0.619,0.627,0.611,814.37K,0.00%
2017-09-21,0.619,0.619,0.634,0.611,1.81M,-1.28%
2017-09-20,0.627,0.619,0.627,0.611,2.64M,'+1.29%
2017-09-19,0.619,0.65,0.65,0.611,8.14M,-3.58%
2017-09-18,0.642,0.658,0.689,0.642,13.86M,-2.43%
2017-09-15,0.658,0.642,0.721,0.634,19.15M,'+3.79%
2017-09-14,0.634,0.627,0.65,0.611,4.36M,'+2.42%
2017-09-13,0.619,0.627,0.642,0.619,2.54M,-1.28%
2017-09-12,0.627,0.611,0.634,0.603,3.27M,'+2.62%
2017-09-11,0.611,0.611,0.619,0.603,603.11K,'+1.33%
2017-09-08,0.603,0.619,0.619,0.603,409.84K,-1.31%
2017-09-07,0.611,0.603,0.627,0.603,1.50M,'+1.33%
2017-09-06,0.603,0.603,0.611,0.595,735.58K,0.00%
2017-09-05,0.603,0.611,0.611,0.595,815.87K,0.00%
2017-08-31,0.603,0.603,0.611,0.603,122.95K,-1.31%
2017-08-29,0.611,0.611,0.619,0.603,688.59K,0.00%
2017-08-28,0.611,0.611,0.619,0.603,1.78M,0.00%
2017-08-25,0.611,0.603,0.611,0.595,587.69K,'+1.33%
2017-08-24,0.603,0.603,0.611,0.595,771.82K,0.00%
2017-08-23,0.603,0.611,0.619,0.603,879.77K,-2.58%
2017-08-22,0.619,0.619,0.627,0.603,1.59M,'+1.31%
2017-08-21,0.611,0.611,0.619,0.603,1.62M,0.00%
2017-08-18,0.611,0.603,0.619,0.587,2.19M,'+1.33%
2017-08-17,0.603,0.595,0.611,0.587,2.73M,'+2.73%
2017-08-16,0.587,0.619,0.627,0.564,6.83M,-5.17%
2017-08-15,0.619,0.666,0.681,0.611,7.73M,-7.06%
2017-08-14,0.666,0.619,0.681,0.619,7.18M,'+9.00%
2017-08-11,0.611,0.611,0.627,0.595,4.36M,0.00%
2017-08-10,0.611,0.627,0.627,0.611,2.06M,-1.29%
2017-08-09,0.619,0.627,0.627,0.611,3.86M,-1.28%
2017-08-08,0.627,0.642,0.642,0.627,4.20M,-1.10%
2017-08-07,0.634,0.674,0.674,0.619,17.84M,-4.80%
2017-08-04,0.666,0.642,0.666,0.642,1.91M,'+2.46%
2017-08-03,0.65,0.642,0.658,0.634,1.93M,'+2.52%
2017-08-02,0.634,0.642,0.65,0.627,2.02M,-1.25%
2017-08-01,0.642,0.627,0.65,0.627,1.71M,'+1.26%
2017-07-31,0.634,0.65,0.65,0.619,1.98M,-2.46%
2017-07-28,0.65,0.65,0.65,0.634,1.31M,0.00%
2017-07-27,0.65,0.642,0.658,0.634,1.63M,'+2.52%
2017-07-26,0.634,0.611,0.658,0.611,4.04M,'+3.76%
2017-07-25,0.611,0.611,0.619,0.603,609.94K,'+1.33%
2017-07-24,0.603,0.611,0.611,0.603,536.17K,0.00%
2017-07-21,0.603,0.611,0.619,0.603,617.44K,-1.31%
2017-07-20,0.611,0.627,0.627,0.603,1.37M,-2.55%
2017-07-19,0.627,0.603,0.627,0.603,1.52M,'+3.98%
2017-07-18,0.603,0.595,0.619,0.587,2.56M,'+1.34%
2017-07-17,0.595,0.587,0.595,0.58,1.98M,'+2.59%
2017-07-14,0.58,0.587,0.595,0.58,3.13M,0.00%
2017-07-13,0.58,0.587,0.603,0.58,2.92M,0.00%
2017-07-12,0.58,0.587,0.595,0.58,1.35M,-1.19%
2017-07-11,0.587,0.587,0.587,0.58,372.47K,'+1.21%
2017-07-10,0.58,0.58,0.587,0.572,1.54M,0.00%
2017-07-07,0.58,0.572,0.58,0.564,372.96K,'+1.40%
2017-07-06,0.572,0.572,0.58,0.564,323.45K,0.00%
2017-07-05,0.572,0.58,0.58,0.564,668.85K,0.00%
2017-07-04,0.572,0.572,0.58,0.572,329.07K,0.00%
2017-07-03,0.572,0.572,0.595,0.572,2.01M,0.00%
2017-06-30,0.572,0.572,0.572,0.564,334.18K,0.00%
2017-06-29,0.572,0.58,0.58,0.564,641.63K,-1.38%
2017-06-28,0.58,0.572,0.58,0.564,291.60K,'+1.40%
2017-06-23,0.572,0.572,0.58,0.564,195.57K,0.00%
2017-06-22,0.572,0.58,0.58,0.564,175.34K,0.00%
2017-06-21,0.572,0.572,0.58,0.564,471.90K,0.00%
2017-06-20,0.572,0.572,0.58,0.572,567.11K,0.00%
2017-06-19,0.572,0.58,0.58,0.572,174.21K,0.00%
2017-06-16,0.572,0.58,0.58,0.572,182.35K,-1.38%
2017-06-15,0.58,0.58,0.58,0.572,88.82K,0.00%
2017-06-14,0.58,0.58,0.587,0.572,588.54K,0.00%
2017-06-13,0.58,0.58,0.587,0.58,911.93K,0.00%
2017-06-12,0.58,0.58,0.603,0.572,3.39M,'+1.40%
2017-06-09,0.572,0.58,0.58,0.572,247.79K,-1.38%
2017-06-08,0.58,0.58,0.58,0.564,236.50K,0.00%
2017-06-07,0.58,0.587,0.587,0.572,605.96K,-1.19%
2017-06-06,0.587,0.58,0.587,0.572,479.52K,'+1.21%
2017-06-05,0.58,0.595,0.595,0.572,933.95K,-2.52%
2017-06-02,0.595,0.587,0.595,0.58,595.67K,'+1.36%
2017-06-01,0.587,0.587,0.595,0.58,1.06M,'+0.86%
2017-05-31,0.582,0.589,0.589,0.575,885.86K,0.00%
2017-05-30,0.582,0.582,0.597,0.582,1.27M,0.00%
2017-05-29,0.582,0.582,0.597,0.575,2.88M,0.00%
2017-05-26,0.582,0.582,0.589,0.575,341.66K,0.00%
2017-05-25,0.582,0.582,0.589,0.575,1.19M,'+1.22%
2017-05-24,0.575,0.582,0.589,0.575,837.60K,0.00%
2017-05-23,0.575,0.582,0.582,0.567,1.02M,-1.20%
2017-05-22,0.582,0.582,0.589,0.567,1.39M,'+1.22%
2017-05-18,0.575,0.582,0.589,0.575,862.84K,-2.38%
2017-05-17,0.589,0.589,0.589,0.582,637.65K,'+1.20%
2017-05-16,0.582,0.634,0.634,0.575,7.72M,-8.20%
2017-05-15,0.634,0.582,0.634,0.575,2.12M,'+8.93%
2017-05-12,0.582,0.582,0.582,0.575,124.13K,'+1.22%
2017-05-11,0.575,0.589,0.589,0.567,1.21M,-1.20%
2017-05-10,0.582,0.589,0.597,0.582,2.98M,-1.19%
2017-05-09,0.589,0.567,0.589,0.567,2.56M,'+3.88%
2017-05-08,0.567,0.575,0.575,0.56,183.44K,0.00%
2017-05-05,0.567,0.567,0.575,0.56,520.85K,0.00%
2017-05-04,0.567,0.575,0.575,0.56,713.27K,-1.39%
2017-05-03,0.575,0.575,0.575,0.567,145.59K,0.00%
2017-05-02,0.575,0.575,0.582,0.567,784.96K,0.00%
2017-04-28,0.575,0.575,0.582,0.567,363.61K,'+1.41%
2017-04-27,0.567,0.575,0.582,0.567,438.34K,-1.39%
2017-04-26,0.575,0.575,0.582,0.567,444.72K,0.00%
2017-04-25,0.575,0.582,0.582,0.567,453.82K,0.00%
2017-04-24,0.575,0.575,0.582,0.567,791.65K,0.00%
2017-04-21,0.575,0.582,0.589,0.567,1.13M,-1.20%
2017-04-20,0.582,0.575,0.589,0.567,1.64M,'+1.22%
2017-04-19,0.575,0.589,0.597,0.575,1.93M,-1.20%
2017-04-18,0.582,0.575,0.604,0.575,2.62M,'+1.22%
2017-04-17,0.575,0.553,0.582,0.553,2.05M,'+5.50%
2017-04-14,0.545,0.56,0.567,0.545,754.25K,-2.68%
2017-04-13,0.56,0.567,0.575,0.56,831.31K,-1.23%
2017-04-12,0.567,0.575,0.575,0.553,703.83K,0.00%
2017-04-11,0.567,0.582,0.582,0.567,1.11M,-1.39%
2017-04-10,0.575,0.589,0.597,0.575,1.61M,-2.38%
2017-04-07,0.589,0.575,0.611,0.575,3.17M,'+1.20%
2017-04-06,0.582,0.582,0.589,0.567,3.05M,'+1.22%
2017-04-05,0.575,0.582,0.597,0.575,1.06M,0.00%
2017-04-04,0.575,0.56,0.597,0.553,5.41M,'+2.68%
2017-04-03,0.56,0.56,0.56,0.545,221.05K,0.00%
2017-03-31,0.56,0.553,0.567,0.538,1.51M,'+2.75%
2017-03-30,0.545,0.545,0.553,0.545,290.08K,0.00%
2017-03-29,0.545,0.56,0.56,0.538,2.09M,-2.68%
2017-03-28,0.56,0.567,0.567,0.56,929.69K,0.00%
2017-03-27,0.56,0.567,0.582,0.56,1.94M,-1.23%
2017-03-24,0.567,0.56,0.582,0.56,2.09M,0.00%
2017-03-23,0.567,0.597,0.597,0.567,3.66M,-2.58%
2017-03-22,0.582,0.553,0.641,0.553,29.13M,'+5.24%
2017-03-21,0.553,0.545,0.56,0.538,1.52M,'+2.79%
2017-03-20,0.538,0.545,0.553,0.53,1.59M,-1.28%
2017-03-17,0.545,0.53,0.553,0.53,2.45M,'+2.83%
2017-03-16,0.53,0.53,0.538,0.523,853.05K,'+1.34%
2017-03-15,0.523,0.53,0.538,0.523,633.32K,-1.32%
2017-03-14,0.53,0.53,0.53,0.523,447.47K,0.00%
2017-03-13,0.53,0.538,0.538,0.523,833.31K,-1.49%
2017-03-10,0.538,0.538,0.538,0.53,242.12K,0.00%
2017-03-09,0.538,0.538,0.538,0.53,139.42K,0.00%
2017-03-08,0.538,0.545,0.545,0.53,152.42K,0.00%
2017-03-07,0.538,0.545,0.545,0.53,593.13K,-1.28%
2017-03-06,0.545,0.538,0.545,0.53,652.44K,'+1.30%
2017-03-03,0.538,0.538,0.545,0.53,717.34K,0.00%
2017-03-02,0.538,0.545,0.545,0.53,1.37M,0.00%
2017-03-01,0.538,0.545,0.553,0.53,1.33M,-1.28%
2017-02-28,0.545,0.545,0.545,0.53,456.65K,0.00%
2017-02-27,0.545,0.553,0.553,0.538,824.01K,0.00%
2017-02-24,0.545,0.56,0.56,0.545,845.97K,-2.68%
2017-02-23,0.56,0.553,0.567,0.545,2.61M,'+1.27%
2017-02-22,0.553,0.545,0.553,0.538,1.41M,'+2.79%
2017-02-21,0.538,0.545,0.545,0.538,287.36K,-1.28%
2017-02-20,0.545,0.553,0.553,0.538,533.74K,-1.45%
2017-02-17,0.553,0.553,0.553,0.545,588.62K,'+1.47%
2017-02-16,0.545,0.553,0.56,0.545,1.24M,-1.45%
2017-02-15,0.553,0.538,0.553,0.538,2.59M,'+1.47%
2017-02-14,0.545,0.553,0.56,0.538,1.41M,0.00%
2017-02-13,0.545,0.553,0.553,0.538,1.30M,0.00%
2017-02-10,0.545,0.567,0.575,0.538,3.06M,-2.68%
2017-02-09,0.56,0.538,0.567,0.53,2.90M,'+4.09%
2017-02-08,0.538,0.545,0.545,0.53,952.60K,0.00%
2017-02-07,0.538,0.523,0.553,0.516,3.80M,'+1.51%
2017-02-06,0.53,0.538,0.545,0.523,649.92K,0.00%
2017-02-03,0.53,0.538,0.545,0.523,847.94K,-1.49%
2017-02-02,0.538,0.545,0.553,0.53,1.86M,0.00%
2017-02-01,0.538,0.53,0.545,0.516,1.41M,'+1.51%
2017-01-31,0.53,0.545,0.553,0.53,1.84M,-1.49%
2017-01-30,0.538,0.508,0.538,0.508,2.01M,'+5.91%
2017-01-27,0.508,0.508,0.516,0.501,396.22K,-1.55%
2017-01-26,0.516,0.516,0.523,0.508,796.65K,0.00%
2017-01-25,0.516,0.523,0.523,0.508,467.50K,0.00%
2017-01-24,0.516,0.523,0.523,0.516,324.58K,0.00%
2017-01-23,0.516,0.516,0.53,0.508,1.91M,0.00%
2017-01-20,0.516,0.508,0.516,0.501,863.51K,'+1.57%
2017-01-19,0.508,0.523,0.523,0.508,1.03M,-2.87%
2017-01-18,0.523,0.516,0.53,0.516,649.41K,0.00%
2017-01-17,0.523,0.53,0.538,0.516,1.57M,-1.32%
2017-01-16,0.53,0.508,0.538,0.501,3.21M,'+5.79%
2017-01-13,0.501,0.501,0.508,0.494,1.48M,0.00%
2017-01-12,0.501,0.486,0.501,0.486,1.02M,'+3.09%
2017-01-11,0.486,0.494,0.501,0.479,1.70M,0.00%
2017-01-10,0.486,0.501,0.501,0.486,918.18K,-2.99%
2017-01-09,0.501,0.501,0.508,0.494,736.47K,0.00%
2017-01-06,0.501,0.501,0.508,0.501,581.35K,-1.38%
2017-01-05,0.508,0.501,0.508,0.494,1.54M,'+2.83%
2017-01-04,0.494,0.508,0.508,0.494,489.60K,-2.76%
2017-01-03,0.508,0.516,0.516,0.494,1.17M,-1.55%
2017-01-02,0.516,0.501,0.523,0.486,2.79M,'+4.45%
2016-12-30,0.494,0.501,0.501,0.494,432.60K,-1.40%
2016-12-29,0.501,0.494,0.501,0.486,1.13M,'+1.42%
2016-12-28,0.494,0.501,0.508,0.494,1.42M,-1.40%
2016-12-27,0.501,0.501,0.516,0.494,2.09M,'+1.42%
2016-12-26,0.494,0.501,0.523,0.494,2.73M,-1.40%
2016-12-23,0.501,0.53,0.53,0.501,2.67M,-4.21%
2016-12-22,0.523,0.523,0.575,0.516,13.80M,'+2.95%
2016-12-21,0.508,0.486,0.508,0.472,3.86M,'+4.53%
2016-12-20,0.486,0.472,0.508,0.457,5.59M,'+2.97%
2016-12-19,0.472,0.494,0.494,0.464,2.24M,-2.88%
2016-12-16,0.486,0.516,0.516,0.479,3.49M,-2.99%
2016-12-15,0.501,0.449,0.53,0.442,15.43M,'+11.58%
2016-12-14,0.449,0.457,0.464,0.442,1.62M,-1.75%
2016-12-13,0.457,0.442,0.464,0.435,2.64M,'+3.39%
2016-12-12,0.442,0.449,0.449,0.435,968.26K,-1.56%
2016-12-09,0.449,0.449,0.449,0.435,1.01M,0.00%
2016-12-08,0.449,0.457,0.457,0.435,1.42M,0.00%
2016-12-07,0.449,0.479,0.479,0.442,3.58M,-6.26%
2016-12-06,0.479,0.42,0.501,0.413,16.49M,'+14.05%
2016-12-05,0.42,0.42,0.42,0.413,214.84K,0.00%
2016-12-02,0.42,0.413,0.42,0.405,479.57K,'+1.69%
2016-12-01,0.413,0.427,0.427,0.413,341.82K,-3.28%
2016-11-30,0.427,0.435,0.435,0.42,435.08K,-1.84%
2016-11-29,0.435,0.435,0.442,0.42,877.44K,'+1.87%
2016-11-28,0.427,0.42,0.435,0.42,538.74K,'+1.67%
2016-11-25,0.42,0.427,0.427,0.413,393.14K,-1.64%
2016-11-24,0.427,0.435,0.435,0.42,266.23K,0.00%
2016-11-23,0.427,0.442,0.442,0.427,321.47K,-1.84%
2016-11-22,0.435,0.442,0.442,0.427,242.14K,-1.58%
2016-11-21,0.442,0.442,0.449,0.427,773.26K,0.00%
2016-11-18,0.442,0.435,0.442,0.435,75.10K,0.00%
2016-11-17,0.442,0.442,0.442,0.435,51.74K,'+1.61%
2016-11-16,0.435,0.442,0.442,0.435,32.88K,-1.58%
2016-11-15,0.442,0.449,0.449,0.435,79.33K,0.00%
2016-11-14,0.442,0.449,0.449,0.435,106.12K,-1.56%
2016-11-11,0.449,0.442,0.449,0.435,247.65K,'+1.58%
2016-11-10,0.442,0.442,0.449,0.435,160.34K,0.00%
2016-11-09,0.442,0.435,0.442,0.427,532.41K,0.00%
2016-11-08,0.442,0.442,0.449,0.435,138.04K,0.00%
2016-11-07,0.442,0.442,0.442,0.435,185.38K,0.00%
2016-11-04,0.442,0.442,0.449,0.435,144.78K,0.00%
2016-11-03,0.442,0.449,0.449,0.442,137.82K,-1.56%
2016-11-02,0.449,0.449,0.449,0.435,58.31K,'+1.58%
2016-11-01,0.442,0.457,0.457,0.442,108.49K,-1.56%
2016-10-31,0.449,0.457,0.457,0.449,72.84K,-1.75%
2016-10-28,0.457,0.457,0.464,0.449,75.19K,-1.51%
2016-10-27,0.464,0.464,0.464,0.457,57.30K,0.00%
2016-10-26,0.464,0.457,0.464,0.449,446.00K,'+1.53%
2016-10-25,0.457,0.449,0.457,0.449,151.78K,'+1.78%
2016-10-24,0.449,0.449,0.457,0.442,732.30K,'+1.58%
2016-10-21,0.442,0.449,0.457,0.442,319.03K,-1.56%
2016-10-20,0.449,0.449,0.457,0.442,267.75K,0.00%
2016-10-19,0.449,0.449,0.449,0.442,173.92K,0.00%
2016-10-18,0.449,0.449,0.449,0.442,50.20K,0.00%
2016-10-17,0.449,0.457,0.457,0.442,321.69K,-1.75%
2016-10-14,0.457,0.442,0.472,0.442,1.40M,'+3.39%
2016-10-13,0.442,0.449,0.449,0.435,328.41K,0.00%
2016-10-12,0.442,0.442,0.457,0.435,564.93K,0.00%
2016-10-11,0.442,0.435,0.442,0.435,91.04K,0.00%
2016-10-10,0.442,0.442,0.442,0.435,29.08K,'+1.61%
2016-10-07,0.435,0.435,0.442,0.427,61.79K,0.00%
2016-10-06,0.435,0.435,0.435,0.427,88.91K,'+1.87%
2016-10-05,0.427,0.427,0.435,0.427,59.36K,0.00%
2016-10-04,0.427,0.442,0.442,0.427,92.45K,-1.84%
2016-10-03,0.435,0.442,0.442,0.427,84.06K,0.00%
2016-09-30,0.435,0.435,0.442,0.427,109.54K,-1.58%
2016-09-29,0.442,0.435,0.442,0.427,194.96K,'+1.61%
2016-09-28,0.435,0.427,0.435,0.427,222.22K,'+1.87%
2016-09-27,0.427,0.427,0.435,0.427,184.52K,-1.84%
2016-09-26,0.435,0.442,0.442,0.427,269.59K,-3.12%
2016-09-23,0.449,0.442,0.457,0.442,355.15K,0.00%
2016-09-22,0.449,0.449,0.457,0.442,413.17K,0.00%
2016-09-21,0.449,0.442,0.449,0.435,619.91K,'+1.58%
2016-09-20,0.442,0.442,0.442,0.435,78.37K,0.00%
2016-09-19,0.442,0.442,0.442,0.435,57.36K,'+1.61%
